review_id,user_id,feature_name,review_text,rating,sentiment,issue_category,support_ticket_flag,app_version,timestamp
R003434,U004231,Watchlist,Can't add more than 50 items to my watchlist. Very limiting.,1.0,negative,Bug,0,4.3.1,2025-02-20 13:02:00
R003435,U008275,Watchlist,Works fine. Would love folders or categories.,3.0,neutral,Confusing UI,0,4.3.4,2024-10-08 17:40:00
R003436,U011366,Watchlist,Very useful feature. Saves my time browsing.,4.0,positive,Positive Experience,0,4.2.0,2024-09-30 22:21:00
R003437,U001504,Watchlist,Watchlist is great for planning my binge sessions.,4.0,positive,Positive Experience,0,4.5.3,2025-01-01 03:12:00
R003438,U004300,Watchlist,Watchlist helps me save shows for later. Love it!,5.0,positive,Positive Experience,0,4.3.0,2025-02-14 16:58:00
R003439,U010378,Watchlist,Watchlist is great for planning my binge sessions.,4.0,positive,Positive Experience,0,4.2.0,2025-01-15 13:58:00
R003440,U007325,Watchlist,Best way to track what I want to watch. Perfect feature.,5.0,positive,Positive Experience,0,4.3.3,2024-09-01 19:09:00
R003441,U005666,Watchlist,Very useful feature. Saves my time browsing. Please improve.,4.0,positive,Positive Experience,0,4.2.4,2024-12-09 10:16:00
R003442,U008072,Watchlist,Watchlist is great for planning my binge sessions.,4.0,positive,Positive Experience,0,4.4.3,2024-10-06 00:16:00
R003443,U003203,Watchlist,Watchlist is a must-have. Couldn't watch without it.,5.0,positive,Positive Experience,0,4.3.2,2025-01-04 19:30:00
R003444,U005269,Watchlist,Watchlist is great for planning my binge sessions.,4.0,positive,Positive Experience,0,4.2.4,2024-11-16 21:47:00
R003445,U011987,Watchlist,MY WATCHLIST DISAPPEARED AFTER THE UPDATE. LOST EVERYTHING!,1.0,negative,Bug,0,4.4.1,2024-11-28 04:51:00
R003446,U009328,Watchlist,Very useful feature. Saves my time browsing.,4.0,positive,Positive Experience,0,4.4.0,2025-01-02 06:23:00
R003447,U000109,Watchlist,Watchlist helps me save shows for later. Love it!,5.0,positive,Positive Experience,0,4.2.2,2024-09-10 20:11:00
R003448,U011371,Watchlist,My watchlist disappeared after the update. Lost everything!,1.0,negative,Bug,0,4.2.4,2024-11-20 02:01:00
R003449,U003008,Watchlist,Watchlist is a must-have. Couldn't watch without it.,5.0,positive,Positive Experience,0,4.2.0,2024-09-12 13:00:00
R003450,U004626,Watchlist,Watchlist is a must-have. Couldn't watch without it.,5.0,positive,Positive Experience,0,4.4.3,2024-08-24 02:48:00
R003451,U004096,Watchlist,Watchlist UI is confusing. Hard to reorder items.,2.0,negative,Confusing UI,1,4.1.4,2024-10-12 21:16:00
R003452,U002316,Watchlist,Can't add more than 50 items to my watchlist. Very limiting.,1.0,negative,Bug,1,4.3.2,2024-09-05 03:55:00
R003453,U008997,Watchlist,Watchlist is great for planning my binge sessions.,4.0,positive,Positive Experience,0,4.4.0,2024-11-01 04:46:00
R003454,U001837,Watchlist,Very useful feature. Saves my time browsing.,4.0,positive,Positive Experience,0,4.5.3,2024-10-18 21:17:00
R003455,U007743,Watchlist,Watchlist is helpful but basic. Needs sorting features.,3.0,neutral,Confusing UI,0,4.2.0,2024-09-18 03:56:00
R003456,U003662,Watchlist,Watchlist UI is confusing. Hard to reorder items.,2.0,negative,Confusing UI,1,4.3.2,2024-12-20 20:27:00
R003457,U000207,Watchlist,Very useful feature. Saves my time browsing.,4.0,positive,Positive Experience,0,4.2.4,2024-10-22 07:15:00
R003458,U000052,Watchlist,Watchlist is helpful but basic. Needs sorting features.,3.0,neutral,Confusing UI,0,4.3.0,2024-10-29 16:06:00
R003459,U004115,Watchlist,Best way to track what I want to watch. Perfect feature.,5.0,positive,Positive Experience,0,4.1.4,2024-12-22 02:02:00
R003460,U002687,Watchlist,My watchlist disappeared after the update. Lost everything!,1.0,negative,Bug,1,4.5.4,2024-11-23 19:43:00
R003461,U005334,Watchlist,Best way to track what I want to watch. Perfect feature.,5.0,positive,Positive Experience,0,4.2.3,2024-10-02 00:06:00
R003462,U010385,Watchlist,Best way to track what I want to watch. Perfect feature.,5.0,positive,Positive Experience,0,4.2.0,2025-02-22 08:26:00
R003463,U006313,Watchlist,Very useful feature. Saves my time browsing. Still waiting for a fix.,4.0,positive,Positive Experience,0,4.2.1,2024-12-13 02:40:00
R003464,U009821,Watchlist,Watchlist is a must-have. Couldn't watch without it.,5.0,positive,Positive Experience,0,4.5.3,2025-02-07 12:09:00
R003465,U006067,Watchlist,Works fine. Would love folders or categories. Still waiting for a fix.,3.0,neutral,Confusing UI,0,4.3.1,2024-08-27 15:41:00
R003466,U003123,Watchlist,Works fine. Would love folders or categories.,3.0,neutral,Confusing UI,0,4.4.2,2025-01-08 08:20:00
R003467,U005183,Watchlist,Watchlist is helpful but basic. Needs sorting features.,3.0,neutral,Confusing UI,0,4.3.2,2025-01-26 03:34:00
R003468,U007433,Watchlist,Watchlist UI is confusing. Hard to reorder items.,2.0,negative,Confusing UI,0,4.3.2,2025-01-09 14:47:00
R003469,U010330,Watchlist,Watchlist helps me save shows for later. Love it!,5.0,positive,Positive Experience,0,4.3.4,2025-01-12 00:18:00
R003470,U008443,Watchlist,My watchlist disappeared after the update. Lost everything!,1.0,negative,Bug,1,4.1.0,2025-01-01 11:38:00
R003471,U007658,Watchlist,My watchlist disappeared after the update. Lost everything!,1.0,negative,Bug,0,4.4.3,2024-10-01 19:38:00
R003472,U006363,Watchlist,Best way to track what I want to watch. Perfect feature. Highly disappointing.,5.0,positive,Positive Experience,0,4.3.0,2024-10-05 06:07:00
R003473,U009029,Watchlist,Watchlist is a must-have. Couldn't watch without it. Highly disappointing.,5.0,positive,Positive Experience,0,4.1.2,2024-12-06 18:22:00
R003474,U008200,Watchlist,Watchlist is helpful but basic. Needs sorting features.,3.0,neutral,Confusing UI,0,4.1.1,2025-02-09 07:25:00
R003475,U003716,Watchlist,Watchlist is a must-have. Couldn't watch without it.,5.0,positive,Positive Experience,0,4.3.1,2025-01-12 15:10:00
R003476,U006451,Watchlist,Very useful feature. Saves my time browsing. Highly disappointing.,4.0,negative,Positive Experience,0,4.3.4,2024-10-22 15:04:00
R003477,U001942,Watchlist,Very useful feature. Saves my time browsing.,4.0,positive,Positive Experience,0,4.4.3,2025-02-12 19:49:00
R003478,U005581,Watchlist,Best way to track what I want to watch. Perfect feature.,5.0,positive,Positive Experience,0,4.5.0,2024-09-20 06:57:00
R003479,U002344,Watchlist,Watchlist UI is confusing. Hard to reorder items.,2.0,negative,Confusing UI,0,4.2.3,2024-08-12 14:43:00
R003480,U011807,Watchlist,Very useful feature. Saves my time browsing.,4.0,positive,Positive Experience,0,4.3.2,2024-08-25 10:50:00
R003481,U008303,Watchlist,Watchlist helps me save shows for later. Love it!,5.0,positive,Positive Experience,0,4.4.4,2025-01-31 18:05:00
R003482,U004828,Watchlist,Very useful feature. Saves my time browsing. Really needs work.,4.0,positive,Positive Experience,0,4.5.1,2024-11-23 00:40:00
R003483,U002170,Watchlist,Works fine. Would love folders or categories.,3.0,neutral,Confusing UI,0,4.3.2,2024-08-06 00:47:00
R003484,U003743,Watchlist,Watchlist is helpful but basic. Needs sorting features.,3.0,neutral,Confusing UI,0,4.3.1,2024-10-08 01:34:00
R003485,U002589,Watchlist,Very useful feature. Saves my time browsing.,4.0,positive,Positive Experience,0,4.4.0,2024-09-06 04:49:00
R003486,U005836,Watchlist,Watchlist is great for planning my binge sessions.,4.0,positive,Positive Experience,0,4.1.3,2025-01-22 03:45:00
R003487,U003897,Watchlist,Best way to track what I want to watch. Perfect feature.,5.0,negative,Positive Experience,0,4.4.3,2025-02-20 10:56:00
R003488,U000537,Watchlist,Best way to track what I want to watch. Perfect feature.,5.0,positive,Positive Experience,0,4.3.0,2024-10-06 16:13:00
R003489,U008133,Watchlist,Watchlist is great for planning my binge sessions.,4.0,positive,Positive Experience,0,4.4.2,2025-02-15 03:29:00
R003490,U011630,Watchlist,Watchlist is a must-have. Couldn't watch without it.,5.0,positive,Positive Experience,0,4.1.1,2024-10-14 02:29:00
R003491,U000975,Watchlist,Very useful feature. Saves my time browsing.,4.0,positive,Positive Experience,0,4.2.4,2024-08-29 14:40:00
R003492,U008578,Watchlist,Watchlist UI is confusing. Hard to reorder items.,2.0,negative,Confusing UI,1,4.1.4,2024-08-05 06:09:00
R003493,U008900,Watchlist,Very useful feature. Saves my time browsing.,4.0,positive,Positive Experience,0,4.1.0,2024-10-01 06:02:00
R003494,U003787,Watchlist,Watchlist is great for planning my binge sessions.,4.0,positive,Positive Experience,0,4.4.3,2025-01-24 10:53:00
R003495,U005189,Watchlist,Watchlist is helpful but basic. Needs sorting features.,3.0,neutral,Confusing UI,0,4.2.4,2024-09-26 00:31:00
R003496,U010735,Watchlist,Watchlist is great for planning my binge sessions. Highly disappointing.,4.0,positive,Positive Experience,0,4.1.0,2024-11-28 19:50:00
R003497,U010628,Watchlist,Watchlist helps me save shows for later. Love it!,5.0,positive,Positive Experience,0,4.4.0,2024-11-06 19:40:00
R003498,U009456,Watchlist,Watchlist is great for planning my binge sessions.,4.0,positive,Positive Experience,0,4.2.4,2024-10-15 21:19:00
R003499,U008981,Watchlist,Very useful feature. Saves my time browsing.,4.0,positive,Positive Experience,0,4.2.2,2025-02-16 10:29:00
R003500,U004214,Watchlist,Very useful feature. Saves my time browsing.,4.0,positive,Positive Experience,0,4.1.1,2024-10-12 15:32:00
R003501,U006172,Watchlist,Watchlist UI is confusing. Hard to reorder items.,2.0,negative,Confusing UI,0,4.1.4,2025-02-20 08:09:00
R003502,U010002,Watchlist,Very useful feature. Saves my time browsing.,4.0,positive,Positive Experience,0,4.4.4,2024-12-06 09:50:00
R003503,U010839,Watchlist,Best way to track what I want to watch. Perfect feature. Still waiting for a fix.,,positive,Positive Experience,0,4.3.4,2024-12-29 18:14:00
R003504,U002051,Watchlist,Sometimes shows disappear from my watchlist randomly.,2.0,negative,Confusing UI,0,4.3.3,2025-01-31 16:27:00
R003505,U002992,Watchlist,Very useful feature. Saves my time browsing.,4.0,positive,Positive Experience,0,4.2.1,2025-02-11 16:19:00
R003506,U001496,Watchlist,Watchlist is helpful but basic. Needs sorting features. Please improve.,3.0,neutral,Confusing UI,0,4.3.2,2025-01-07 18:43:00
R003507,U009440,Watchlist,Watchlist is great for planning my binge sessions.,4.0,positive,Positive Experience,0,4.2.3,2024-09-30 17:28:00
R003508,U005339,Watchlist,Watchlist helps me save shows for later. Love it!,5.0,positive,Positive Experience,0,4.2.4,2025-01-23 20:05:00
R003509,U000037,Watchlist,Watchlist is helpful but basic. Needs sorting features. Really needs work.,3.0,neutral,Confusing UI,0,4.2.0,2025-01-07 23:38:00
R003510,U003131,Watchlist,Works fine. Would love folders or categories. Still waiting for a fix.,3.0,neutral,Confusing UI,0,4.3.0,2024-10-29 14:48:00
R003511,U000014,Watchlist,Watchlist is great for planning my binge sessions.,4.0,positive,Positive Experience,0,4.4.4,2024-12-03 18:30:00
R003512,U011930,Watchlist,Sometimes shows disappear from my watchlist randomly.,2.0,negative,Confusing UI,0,4.3.3,2025-02-16 14:19:00
R003513,U011981,Watchlist,Very useful feature. Saves my time browsing.,4.0,positive,Positive Experience,0,4.2.1,2024-10-11 07:02:00
R003514,U002538,Watchlist,Best way to track what I want to watch. Perfect feature.,5.0,positive,Positive Experience,0,4.1.2,2024-12-26 16:43:00
R003515,U000179,Watchlist,Watchlist UI is confusing. Hard to reorder items.,2.0,negative,Confusing UI,0,4.2.1,2025-01-11 16:36:00
R003516,U003993,Watchlist,Very useful feature. Saves my time browsing.,4.0,positive,Positive Experience,0,4.2.4,2024-09-07 15:08:00
R003517,U008929,Watchlist,Watchlist helps me save shows for later. Love it!,5.0,positive,Positive Experience,0,4.1.2,2024-09-10 07:30:00
R003518,U005186,Watchlist,Watchlist is helpful but basic. Needs sorting features.,3.0,neutral,Confusing UI,0,4.2.1,2024-11-07 10:43:00
R003519,U000305,Watchlist,Best way to track what I want to watch. Perfect feature.,5.0,positive,Positive Experience,0,4.5.4,2025-01-30 04:34:00
R003520,U003590,Watchlist,Watchlist is a must-have. Couldn't watch without it.,5.0,positive,Positive Experience,0,4.3.3,2025-01-20 17:19:00
R003521,U007913,Watchlist,Works fine. Would love folders or categories.,3.0,neutral,Confusing UI,0,4.4.4,2024-11-14 04:46:00
R003522,U006676,Watchlist,Watchlist UI is confusing. Hard to reorder items.,2.0,negative,Confusing UI,0,4.5.4,2025-01-01 00:32:00
R003523,U003221,Watchlist,Watchlist UI is confusing. Hard to reorder items.,2.0,negative,Confusing UI,0,4.4.2,2024-11-30 05:48:00
R003524,U005409,Watchlist,Works fine. Would love folders or categories.,3.0,neutral,Confusing UI,0,4.1.4,2024-08-09 23:59:00
R003525,U011117,Watchlist,Can't add more than 50 items to my watchlist. Very limiting.,1.0,negative,Bug,0,4.2.1,2024-08-07 01:20:00
R003526,U002620,Watchlist,Watchlist is great for planning my binge sessions.,4.0,positive,Positive Experience,0,4.1.4,2024-11-01 17:59:00
R003527,U003146,Watchlist,Watchlist is a must-have. Couldn't watch without it.,5.0,positive,Positive Experience,0,4.4.3,2024-08-29 02:20:00
R003528,U005908,Watchlist,Sometimes shows disappear from my watchlist randomly. Really needs work.,2.0,negative,Confusing UI,1,4.5.1,2024-12-26 13:11:00
R003529,U006567,Watchlist,Watchlist is great for planning my binge sessions.,4.0,positive,Positive Experience,0,4.2.1,2024-11-20 08:09:00
R003530,U007610,Watchlist,Very useful feature. Saves my time browsing.,4.0,positive,Positive Experience,0,4.5.4,2024-10-24 12:48:00
R003531,U002056,Watchlist,Very useful feature. Saves my time browsing.,4.0,positive,Positive Experience,0,4.4.1,2024-12-16 11:44:00
R003532,U004494,Watchlist,Watchlist is a must-have. Couldn't watch without it. Please improve.,5.0,positive,Positive Experience,0,4.5.4,2024-09-15 17:11:00
R003533,U011742,Watchlist,Watchlist is great for planning my binge sessions.,4.0,positive,Positive Experience,0,4.4.2,2025-01-11 00:02:00
R003534,U003037,Watchlist,Very useful feature. Saves my time browsing.,4.0,positive,Positive Experience,0,4.3.0,2024-11-10 10:34:00
R003535,U005335,Watchlist,Works fine. Would love folders or categories.,3.0,neutral,Confusing UI,0,4.1.2,2024-11-19 18:11:00
R003536,U010514,Watchlist,Watchlist is helpful but basic. Needs sorting features.,3.0,neutral,Confusing UI,0,4.5.3,2024-11-16 21:22:00
R003537,U011073,Watchlist,Watchlist UI is confusing. Hard to reorder items.,2.0,negative,Confusing UI,0,4.3.3,2024-09-21 03:23:00
R003538,U010949,Watchlist,Watchlist is a must-have. Couldn't watch without it.,5.0,positive,Positive Experience,0,4.3.3,2024-12-01 07:49:00
R003539,U009795,Watchlist,Best way to track what I want to watch. Perfect feature.,5.0,positive,Positive Experience,0,4.4.4,2025-02-18 06:04:00
R003540,U000482,Watchlist,Watchlist is great for planning my binge sessions.,4.0,positive,Positive Experience,0,4.2.1,2025-01-14 04:42:00
R003541,U004011,Watchlist,Watchlist is great for planning my binge sessions.,4.0,positive,Positive Experience,0,4.3.0,2024-10-08 16:17:00
R003542,U011804,Watchlist,Very useful feature. Saves my time browsing.,4.0,positive,Positive Experience,0,4.5.4,2024-09-11 12:35:00
R003543,U009371,Watchlist,Watchlist is great for planning my binge sessions.,4.0,positive,Positive Experience,0,4.5.4,2024-11-03 23:45:00
R003544,U009555,Watchlist,Very useful feature. Saves my time browsing.,4.0,positive,Positive Experience,0,4.3.4,2024-12-14 06:43:00
R003545,U009818,Watchlist,Watchlist is a must-have. Couldn't watch without it.,5.0,positive,Positive Experience,0,4.4.1,2024-12-20 10:46:00
R003546,U010865,Watchlist,Works fine. Would love folders or categories.,3.0,neutral,Confusing UI,0,4.5.3,2024-11-25 21:00:00
R003547,U003016,Watchlist,Watchlist is helpful but basic. Needs sorting features.,3.0,neutral,Confusing UI,0,4.2.2,2024-09-21 22:27:00
R003548,U001126,Watchlist,Can't add more than 50 items to my watchlist. Very limiting. Still waiting for a fix.,1.0,negative,Bug,0,4.4.4,2024-09-22 00:01:00
R003549,U008961,Watchlist,Works fine. Would love folders or categories.,3.0,neutral,Confusing UI,0,4.3.4,2024-09-17 10:57:00
R003550,U009343,Watchlist,My watchlist disappeared after the update. Lost everything!,1.0,negative,Bug,1,4.2.3,2024-11-30 19:49:00
R003551,U002028,Watchlist,Very useful feature. Saves my time browsing.,4.0,positive,Positive Experience,0,4.1.2,2024-09-05 00:29:00
R003552,U008361,Watchlist,Watchlist is great for planning my binge sessions.,4.0,positive,Positive Experience,0,4.1.0,2024-11-07 12:51:00
R003553,U003767,Watchlist,Watchlist is great for planning my binge sessions.,,positive,Positive Experience,0,4.3.4,2025-01-27 03:38:00
R003554,U006262,Watchlist,Works fine. Would love folders or categories.,3.0,neutral,Confusing UI,0,4.2.1,2024-09-08 06:37:00
R003555,U006848,Watchlist,Sometimes shows disappear from my watchlist randomly. Please improve.,2.0,negative,Confusing UI,1,4.4.3,2025-02-21 01:53:00
R003556,U003685,Watchlist,Best way to track what I want to watch. Perfect feature.,5.0,positive,Positive Experience,0,4.2.3,2025-01-24 21:20:00
R003557,U010123,Watchlist,Sometimes shows disappear from my watchlist randomly.,2.0,negative,Confusing UI,0,4.4.2,2024-08-20 06:44:00
R003558,U010020,Watchlist,Works fine. Would love folders or categories. Really needs work.,3.0,neutral,Confusing UI,0,4.3.3,2024-10-20 21:31:00
R003559,U004071,Watchlist,Watchlist is a must-have. Couldn't watch without it.,5.0,positive,Positive Experience,0,4.1.2,2024-08-08 06:20:00
R003560,U002719,Watchlist,Very useful feature. Saves my time browsing.,4.0,positive,Positive Experience,0,4.1.1,2025-01-05 21:53:00
R003561,U009775,Watchlist,Best way to track what I want to watch. Perfect feature.,5.0,positive,Positive Experience,0,4.2.4,2025-01-12 14:42:00
R003562,U007872,Watchlist,Watchlist helps me save shows for later. Love it!,5.0,positive,Positive Experience,0,4.4.3,2025-01-13 21:05:00
R003563,U005105,Watchlist,Watchlist UI is confusing. Hard to reorder items.,2.0,negative,Confusing UI,0,4.3.3,2025-01-13 18:49:00
R003564,U008190,Watchlist,Watchlist helps me save shows for later. Love it!,5.0,positive,Positive Experience,0,4.5.2,2024-10-13 14:25:00
R003565,U006901,Watchlist,Works fine. Would love folders or categories.,3.0,neutral,Confusing UI,0,4.4.1,2024-12-27 13:50:00
R003566,U000395,Watchlist,Watchlist is great for planning my binge sessions.,4.0,positive,Positive Experience,0,4.5.4,2024-10-07 22:12:00
R003567,U002980,Watchlist,Works fine. Would love folders or categories.,3.0,neutral,Confusing UI,0,4.2.1,2024-08-21 07:00:00
R003568,U007142,Watchlist,Very useful feature. Saves my time browsing. Still waiting for a fix.,4.0,positive,Positive Experience,0,4.2.3,2025-01-16 14:15:00
R003569,U009225,Watchlist,Very useful feature. Saves my time browsing.,4.0,positive,Positive Experience,0,4.3.2,2025-02-05 08:04:00
R003570,U000361,Watchlist,Works fine. Would love folders or categories.,3.0,neutral,Confusing UI,0,4.5.4,2024-10-23 09:41:00
R003571,U010293,Watchlist,Watchlist is helpful but basic. Needs sorting features. Highly disappointing.,3.0,neutral,Confusing UI,0,4.3.1,2025-01-28 06:25:00
R003572,U003135,Watchlist,Watchlist is a must-have. Couldn't watch without it.,5.0,positive,Positive Experience,0,4.1.0,2025-02-12 03:53:00
R003573,U010684,Watchlist,Watchlist is a must-have. Couldn't watch without it.,5.0,positive,Positive Experience,0,4.4.2,2024-10-04 04:47:00
R003574,U004040,Watchlist,Very useful feature. Saves my time browsing.,4.0,positive,Positive Experience,0,4.5.0,2025-01-11 22:35:00
R003575,U006685,Watchlist,Best way to track what I want to watch. Perfect feature.,5.0,positive,Positive Experience,0,4.4.1,2025-01-15 19:40:00
R003576,U008040,Watchlist,My watchlist disappeared after the update. Lost everything!,1.0,negative,Bug,1,4.4.1,2024-12-05 22:14:00
R003577,U007518,Watchlist,Works fine. Would love folders or categories.,3.0,neutral,Confusing UI,0,4.3.0,2024-12-05 22:24:00
R003578,U008257,Watchlist,Watchlist is great for planning my binge sessions.,4.0,positive,Positive Experience,0,4.4.4,2024-10-03 21:13:00
R003579,U007012,Watchlist,Watchlist is great for planning my binge sessions.,4.0,positive,Positive Experience,0,4.1.3,2024-09-15 06:24:00
R003580,U003219,Watchlist,Best way to track what I want to watch. Perfect feature. Please improve.,5.0,positive,Positive Experience,0,4.5.2,2025-02-06 10:18:00
R003581,U005258,Watchlist,Watchlist is great for planning my binge sessions.,4.0,positive,Positive Experience,0,4.5.1,2024-10-31 19:25:00
R003582,U011466,Watchlist,Watchlist is a must-have. Couldn't watch without it. Still waiting for a fix.,5.0,positive,Positive Experience,0,4.5.1,2024-12-17 08:09:00
R003583,U005792,Watchlist,Watchlist UI is confusing. Hard to reorder items.,2.0,negative,Confusing UI,1,4.3.1,2024-12-18 01:53:00
R003584,U002341,Watchlist,Very useful feature. Saves my time browsing.,4.0,positive,Positive Experience,0,4.5.2,2024-08-09 11:30:00
R003585,U007134,Watchlist,Watchlist is great for planning my binge sessions.,4.0,positive,Positive Experience,0,4.5.4,2025-01-03 06:34:00
R003586,U002817,Watchlist,Watchlist is a must-have. Couldn't watch without it.,5.0,neutral,Positive Experience,0,4.3.0,2024-12-26 05:42:00
R003587,U008897,Watchlist,Watchlist is great for planning my binge sessions. Still waiting for a fix.,4.0,positive,Positive Experience,0,4.2.4,2024-12-01 13:40:00
R003588,U007251,Watchlist,Watchlist is helpful but basic. Needs sorting features.,3.0,neutral,Confusing UI,0,4.3.2,2024-10-19 21:13:00
R003589,U003604,Watchlist,Very useful feature. Saves my time browsing.,4.0,positive,Positive Experience,0,4.2.0,2024-10-02 16:38:00
R003590,U011848,Watchlist,Watchlist is great for planning my binge sessions.,4.0,positive,Positive Experience,0,4.5.0,2024-09-19 21:40:00
R003591,U005756,Watchlist,Watchlist is helpful but basic. Needs sorting features.,,neutral,Confusing UI,0,4.4.3,2025-01-15 16:20:00
R003592,U001064,Watchlist,Can't add more than 50 items to my watchlist. Very limiting.,1.0,negative,Bug,0,4.4.1,2024-10-07 10:49:00
R003593,U004574,Watchlist,Very useful feature. Saves my time browsing.,4.0,positive,Positive Experience,0,4.3.1,2025-02-27 19:04:00
R003594,U009924,Watchlist,Best way to track what I want to watch. Perfect feature.,5.0,positive,Positive Experience,0,4.4.1,2024-10-26 13:55:00
R003595,U007867,Watchlist,Very useful feature. Saves my time browsing.,4.0,positive,Positive Experience,0,4.5.2,2024-12-11 09:40:00
R003596,U005234,Watchlist,Can't add more than 50 items to my watchlist. Very limiting.,1.0,negative,Bug,0,4.5.3,2024-08-22 17:02:00
R003597,U008890,Watchlist,Watchlist is a must-have. Couldn't watch without it.,5.0,positive,Positive Experience,0,4.1.2,2024-09-14 14:38:00
R003598,U000858,Watchlist,Best way to track what I want to watch. Perfect feature.,5.0,positive,Positive Experience,0,4.4.0,2024-09-05 07:37:00
R003599,U004402,Watchlist,Can't add more than 50 items to my watchlist. Very limiting.,1.0,negative,Bug,1,4.1.1,2024-10-20 03:26:00
R003600,U010020,Watchlist,Watchlist is a must-have. Couldn't watch without it.,5.0,positive,Positive Experience,0,4.1.0,2025-01-24 03:18:00
R003601,U002959,Watchlist,Sometimes shows disappear from my watchlist randomly.,2.0,negative,Confusing UI,0,4.3.3,2024-09-19 10:31:00
R003602,U002555,Watchlist,Watchlist helps me save shows for later. Love it!,5.0,positive,Positive Experience,0,4.5.4,2024-11-29 08:17:00
R003603,U009767,Watchlist,Watchlist is helpful but basic. Needs sorting features.,3.0,neutral,Confusing UI,0,4.5.4,2024-09-09 04:43:00
R003604,U001522,Watchlist,Can't add more than 50 items to my watchlist. Very limiting.,1.0,negative,Bug,0,4.5.4,2024-12-19 19:37:00
R003605,U006249,Watchlist,Very useful feature. Saves my time browsing.,4.0,positive,Positive Experience,0,4.5.2,2024-11-29 21:31:00
R003606,U005697,Watchlist,Watchlist is a must-have. Couldn't watch without it.,5.0,neutral,Positive Experience,0,4.3.1,2024-08-27 10:56:00
R003607,U006038,Watchlist,Very useful feature. Saves my time browsing.,4.0,positive,Positive Experience,0,4.4.2,2025-01-20 03:31:00
R003608,U002262,Watchlist,Watchlist is great for planning my binge sessions.,4.0,positive,Positive Experience,0,4.4.4,2024-12-22 18:35:00
R003609,U006893,Watchlist,My watchlist disappeared after the update. Lost everything!,,negative,Bug,0,4.2.1,2024-09-17 20:26:00
R003610,U004181,Watchlist,Sometimes shows disappear from my watchlist randomly.,2.0,negative,Confusing UI,1,4.5.3,2024-08-31 02:42:00
R003611,U005583,Watchlist,Best way to track what I want to watch. Perfect feature.,5.0,positive,Positive Experience,0,4.1.2,2024-08-25 16:33:00
R003612,U007701,Watchlist,Works fine. Would love folders or categories.,3.0,neutral,Confusing UI,0,4.2.4,2024-10-26 09:11:00
R003613,U000644,Watchlist,Watchlist is great for planning my binge sessions.,4.0,positive,Positive Experience,0,4.5.2,2024-09-01 16:06:00
R003614,U002937,Watchlist,Very useful feature. Saves my time browsing.,4.0,positive,Positive Experience,0,4.3.0,2024-11-30 23:55:00
R003615,U006615,Watchlist,Watchlist is helpful but basic. Needs sorting features.,3.0,neutral,Confusing UI,0,4.5.0,2025-01-15 16:39:00
R003616,U000074,Watchlist,Very useful feature. Saves my time browsing.,4.0,positive,Positive Experience,0,4.4.1,2024-09-08 08:00:00
R003617,U002558,Watchlist,Watchlist helps me save shows for later. Love it! Please improve.,5.0,positive,Positive Experience,0,4.3.1,2024-12-13 11:38:00
R003618,U002011,Watchlist,Watchlist UI is confusing. Hard to reorder items. Highly disappointing.,2.0,negative,Confusing UI,1,4.1.0,2024-08-11 08:58:00
R003619,U009977,Watchlist,Very useful feature. Saves my time browsing. Still waiting for a fix.,4.0,positive,Positive Experience,0,4.1.3,2024-09-03 08:45:00
R003620,U005312,Watchlist,Works fine. Would love folders or categories.,3.0,neutral,Confusing UI,0,4.1.1,2024-12-23 06:16:00
R003621,U010284,Watchlist,Very useful feature. Saves my time browsing.,,positive,Positive Experience,0,4.2.1,2024-10-18 13:47:00
R003622,U008799,Watchlist,Watchlist helps me save shows for later. Love it!,5.0,positive,Positive Experience,0,4.1.0,2024-11-25 21:59:00
R003623,U002462,Watchlist,Watchlist is great for planning my binge sessions.,4.0,positive,Positive Experience,0,4.2.1,2024-10-01 07:11:00
R003624,U008987,Watchlist,Very useful feature. Saves my time browsing.,4.0,positive,Positive Experience,0,4.4.3,2024-10-30 20:10:00
R003625,U010313,Watchlist,Watchlist UI is confusing. Hard to reorder items.,2.0,negative,Confusing UI,0,4.5.1,2024-12-09 23:20:00
R003626,U004791,Watchlist,Best way to track what I want to watch. Perfect feature.,5.0,positive,Positive Experience,0,4.3.0,2024-08-06 17:58:00
R003627,U000808,Watchlist,Watchlist helps me save shows for later. Love it!,5.0,positive,Positive Experience,0,4.5.3,2025-01-12 01:31:00
R003628,U004722,Watchlist,Watchlist is great for planning my binge sessions.,4.0,positive,Positive Experience,0,4.5.4,2025-01-12 14:21:00
R003629,U007170,Watchlist,Watchlist helps me save shows for later. Love it!,5.0,positive,Positive Experience,0,4.3.4,2025-01-05 18:10:00
R003630,U007234,Watchlist,Sometimes shows disappear from my watchlist randomly. Please improve.,2.0,positive,Confusing UI,0,4.2.4,2025-02-19 19:01:00
R003631,U008194,Watchlist,Watchlist helps me save shows for later. Love it!,5.0,positive,Positive Experience,0,4.3.3,2024-09-17 18:25:00
R003632,U006407,Watchlist,Best way to track what I want to watch. Perfect feature.,5.0,positive,Positive Experience,0,4.3.1,2025-02-01 16:00:00
R003633,U011950,Watchlist,Watchlist UI is confusing. Hard to reorder items. Please improve.,2.0,negative,Confusing UI,1,4.5.2,2024-10-20 04:09:00
R003634,U007508,Watchlist,Watchlist is helpful but basic. Needs sorting features.,3.0,neutral,Confusing UI,0,4.4.3,2024-09-01 22:14:00
